id,sample_id,project_id,experiment_id,species_id,species_ids,individual_id,name,description,species,cell_number,root_organ,organ,root_organ_ontology,organ_ontology,organ_note,source_sample_id,library_strategy,library_layout,library_selection,technology_name,technology_company,release_date,sequencer_name,sequencer_company,section_thickness,staining_protocol,RIN,DV200,reference_assembly
182695,SAM000182694,297,302,9606,9606,53796,RHM5868 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382807,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182696,SAM000182695,297,302,9606,9606,53797,RHM5869 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382808,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182697,SAM000182696,297,302,9606,9606,53798,RHM5870 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382809,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182698,SAM000182697,297,302,9606,9606,53799,RHM5871 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382810,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182699,SAM000182698,297,302,9606,9606,53800,RHM5872 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382811,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182700,SAM000182699,297,302,9606,9606,53801,RHM5873 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382812,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182701,SAM000182700,297,302,9606,9606,53802,RHM5874 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382813,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182702,SAM000182701,297,302,9606,9606,53803,RHM5875 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382814,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182703,SAM000182702,297,302,9606,9606,53804,RHM5876 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382815,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182704,SAM000182703,297,302,9606,9606,53805,RHM5877 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382816,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182705,SAM000182704,297,302,9606,9606,53806,RHM5878 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382817,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182706,SAM000182705,297,302,9606,9606,53807,RHM5879 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382818,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182707,SAM000182706,297,302,9606,9606,53808,RHM5880 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382819,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182708,SAM000182707,297,302,9606,9606,53809,RHM5881 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382820,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182709,SAM000182708,297,302,9606,9606,53810,RHM5882 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382821,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182710,SAM000182709,297,302,9606,9606,53811,RHP3986 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382852,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182711,SAM000182710,297,302,9606,9606,53812,RHP3987 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382853,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182712,SAM000182711,297,302,9606,9606,53813,RHP3988 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382854,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182713,SAM000182712,297,302,9606,9606,53814,RHP3989 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382855,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182714,SAM000182713,297,302,9606,9606,53815,RHP3990 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382856,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182715,SAM000182714,297,302,9606,9606,53816,RHP3991 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382857,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182716,SAM000182715,297,302,9606,9606,53817,RHP3992 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382858,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182717,SAM000182716,297,302,9606,9606,53818,RHP3993 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382859,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182718,SAM000182717,297,302,9606,9606,53819,RHP3994 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382860,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182719,SAM000182718,297,302,9606,9606,53820,RHP3995 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382861,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182720,SAM000182719,297,302,9606,9606,53821,RHP3996 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382862,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182721,SAM000182720,297,302,9606,9606,53822,RHP3997 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382863,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182722,SAM000182721,297,302,9606,9606,53823,RHP3998 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382864,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182723,SAM000182722,297,302,9606,9606,53824,RHP3999 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382865,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182724,SAM000182723,297,302,9606,9606,53825,RHP4000 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382866,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182725,SAM000182724,297,302,9606,9606,53826,RHP4001 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382867,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182726,SAM000182725,297,302,9606,9606,53827,RHP4002 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382868,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182727,SAM000182726,297,302,9606,9606,53828,RHP4003 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382869,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182728,SAM000182727,297,302,9606,9606,53829,RHP4004 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382870,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182729,SAM000182728,297,302,9606,9606,53830,RHP4005 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382871,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182730,SAM000182729,297,302,9606,9606,53831,RHP4006 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382872,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182731,SAM000182730,297,302,9606,9606,53832,RHP4007 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382873,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182732,SAM000182731,297,302,9606,9606,53833,RHP4008 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382874,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182733,SAM000182732,297,302,9606,9606,53834,RHP4009 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382875,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182734,SAM000182733,297,302,9606,9606,53835,RHP4010 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382876,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182735,SAM000182734,297,302,9606,9606,53836,RHP4011 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382877,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182736,SAM000182735,297,302,9606,9606,53837,RHP4012 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382878,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182737,SAM000182736,297,302,9606,9606,53838,RHP4013 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382879,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182738,SAM000182737,297,302,9606,9606,53839,RHP4051 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382880,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182739,SAM000182738,297,302,9606,9606,53840,RHP4052 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382881,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182740,SAM000182739,297,302,9606,9606,53841,RHP4053 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382882,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182741,SAM000182740,297,302,9606,9606,53842,RHP4054 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382883,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182742,SAM000182741,297,302,9606,9606,53843,RHP4055 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382884,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182743,SAM000182742,297,302,9606,9606,53844,RHP4056 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382885,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182744,SAM000182743,297,302,9606,9606,53845,RHP4057 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382886,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182745,SAM000182744,297,302,9606,9606,53846,RHP4058 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382887,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182746,SAM000182745,297,302,9606,9606,53847,RHP4059 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382888,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182747,SAM000182746,297,302,9606,9606,53848,RHP4060 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382889,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182748,SAM000182747,297,302,9606,9606,53849,RHP4061 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382890,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182749,SAM000182748,297,302,9606,9606,53850,RHP4062 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382891,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182750,SAM000182749,297,302,9606,9606,53851,RHP4063 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382892,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182751,SAM000182750,297,302,9606,9606,53852,RHP4064 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382893,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182752,SAM000182751,297,302,9606,9606,53853,RHP4065 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382894,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182753,SAM000182752,297,302,9606,9606,53854,RHP4066 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382895,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182754,SAM000182753,297,302,9606,9606,53855,RHP4067 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382896,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182755,SAM000182754,297,302,9606,9606,53856,RHP4068 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382897,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182756,SAM000182755,297,302,9606,9606,53857,RHP4069 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382898,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182757,SAM000182756,297,302,9606,9606,53858,RHP4070 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382899,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182758,SAM000182757,297,302,9606,9606,53859,RHP4071 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382900,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182759,SAM000182758,297,302,9606,9606,53860,RHP4072 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382901,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182760,SAM000182759,297,302,9606,9606,53861,RHP4073 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382902,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182761,SAM000182760,297,302,9606,9606,53862,RHP4074 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382903,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182762,SAM000182761,297,302,9606,9606,53863,RHP4075 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382904,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182763,SAM000182762,297,302,9606,9606,53864,RHP4076 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382905,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182764,SAM000182763,297,302,9606,9606,53865,RHP4077 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382906,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182765,SAM000182764,297,302,9606,9606,53866,RHP4078 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382907,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182766,SAM000182765,297,302,9606,9606,53867,RHP4079 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382908,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182767,SAM000182766,297,302,9606,9606,53868,RHP4080 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382909,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182768,SAM000182767,297,302,9606,9606,53869,RHP4081 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382910,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182769,SAM000182768,297,302,9606,9606,53870,RHP4082 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382911,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182770,SAM000182769,297,302,9606,9606,53871,RHP4083 scRNA-Seq,,Homo sapiens,0,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382912,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182771,SAM000182770,297,302,9606,9606,53872,RHP4084 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382913,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182772,SAM000182771,297,302,9606,9606,53873,RHP4085 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382914,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182773,SAM000182772,297,302,9606,9606,53874,RHP4086 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382915,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182774,SAM000182773,297,302,9606,9606,53875,RHP4087 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382916,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182775,SAM000182774,297,302,9606,9606,53876,RHP4088 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382917,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182776,SAM000182775,297,302,9606,9606,53877,RHP4089 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382918,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182777,SAM000182776,297,302,9606,9606,53878,RHP4090 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382919,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182778,SAM000182777,297,302,9606,9606,53879,RHP4091 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382920,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182779,SAM000182778,297,302,9606,9606,53880,RHP4092 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382921,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182780,SAM000182779,297,302,9606,9606,53881,RHP4093 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382922,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182781,SAM000182780,297,302,9606,9606,53882,RHP4094 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382923,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182782,SAM000182781,297,302,9606,9606,53883,RHP4095 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382924,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182783,SAM000182782,297,302,9606,9606,53884,RHP4096 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382925,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182784,SAM000182783,297,302,9606,9606,53885,RHP4097 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382926,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182785,SAM000182784,297,302,9606,9606,53886,RHP4098 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382927,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182786,SAM000182785,297,302,9606,9606,53887,RHP4099 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382928,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182787,SAM000182786,297,302,9606,9606,53888,RHP4100 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382929,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182788,SAM000182787,297,302,9606,9606,53889,RHP4101 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382930,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182789,SAM000182788,297,302,9606,9606,53890,RHP4102 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382931,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182790,SAM000182789,297,302,9606,9606,53891,RHP4103 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382932,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182791,SAM000182790,297,302,9606,9606,53892,RHP4104 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382933,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182792,SAM000182791,297,302,9606,9606,53893,RHP4105 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382934,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182793,SAM000182792,297,302,9606,9606,53894,RHP4106 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382935,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
182794,SAM000182793,297,302,9606,9606,53895,RHP4107 scRNA-Seq,,Homo sapiens,2036,liver,liver,UBERON:0002107,UBERON:0002107,,GEO:GSM5382936,RNA-Seq,PAIRED,cDNA,Smart-seq2,Illumina,,HiSeq 2000,Illumina,,,,,
